Sensor 1 ;Sensor 2;Sensor 3
64.84273162039989;63.94653847349656;65.68733313193178
64.84273162039989;63.91114670244474;65.76172304643183
64.84273162039989;63.91114670244474;65.68733313193178
64.9153944745558;63.981964683178035;65.68733313193178
64.9517808074117;63.91114670244474;65.76172304643183
64.84273162039989;63.91114670244474;65.76172304643183
64.9153944745558;63.87578929236878;65.50203010347565
64.84273162039989;63.91114670244474;65.76172304643183
64.9517808074117;63.94653847349656;65.68733313193178
64.9517808074117;63.91114670244474;65.72450880532512
64.9517808074117;63.91114670244474;65.76172304643183
64.9517808074117;63.76992245513935;65.65019593517212
64.9517808074117;63.91114670244474;65.72450880532512
64.87904477378481;63.91114670244474;65.72450880532512
64.9517808074117;63.91114670244474;65.76172304643183
64.9517808074117;63.91114670244474;65.68733313193178
64.9517808074117;63.91114670244474;65.68733313193178
64.9153944745558;63.91114670244474;65.68733313193178
64.9517808074117;63.91114670244474;65.68733313193178
64.87904477378481;63.91114670244474;65.68733313193178
64.9517808074117;63.91114670244474;65.68733313193178
64.84273162039989;63.91114670244474;65.68733313193178
64.9517808074117;63.91114670244474;65.68733313193178
64.98820385732819;63.91114670244474;65.65019593517212
64.98820385732819;63.91114670244474;65.68733313193178
64.9517808074117;63.91114670244474;65.76172304643183
64.98820385732819;63.94653847349656;65.72450880532512
64.9517808074117;63.91114670244474;65.72450880532512
64.9517808074117;63.91114670244474;65.76172304643183
64.9517808074117;63.91114670244474;65.72450880532512
64.87904477378481;63.91114670244474;65.65019593517212
64.87904477378481;63.91114670244474;65.72450880532512
64.98820385732819;63.94653847349656;65.76172304643183
64.87904477378481;63.91114670244474;65.72450880532512
64.98820385732819;63.91114670244474;65.72450880532512
64.98820385732819;63.91114670244474;65.68733313193178
64.9517808074117;63.91114670244474;65.68733313193178
64.98820385732819;63.91114670244474;65.72450880532512
64.98820385732819;63.91114670244474;65.68733313193178
64.98820385732819;63.91114670244474;65.76172304643183
64.9517808074117;63.91114670244474;65.72450880532512
64.98820385732819;63.91114670244474;65.68733313193178
64.98820385732819;63.94653847349656;65.76172304643183
64.9517808074117;63.91114670244474;65.72450880532512
64.98820385732819;63.91114670244474;65.72450880532512
64.98820385732819;63.91114670244474;65.72450880532512
64.98820385732819;63.94653847349656;65.76172304643183
64.9153944745558;63.91114670244474;65.79897594663657
64.98820385732819;63.91114670244474;65.72450880532512
64.98820385732819;63.91114670244474;65.72450880532512
64.87904477378481;63.91114670244474;65.72450880532512
64.87904477378481;63.91114670244474;65.87359809141151
64.9153944745558;63.91114670244474;65.79897594663657
64.9153944745558;63.91114670244474;65.79897594663657
64.98820385732819;63.91114670244474;65.76172304643183
64.98820385732819;63.91114670244474;65.72450880532512
64.9153944745558;63.91114670244474;65.76172304643183
64.98820385732819;63.91114670244474;65.72450880532512
64.98820385732819;63.91114670244474;65.72450880532512
64.87904477378481;63.91114670244474;65.72450880532512
64.98820385732819;63.91114670244474;65.72450880532512
64.98820385732819;63.91114670244474;65.72450880532512
64.98820385732819;63.91114670244474;65.72450880532512
64.87904477378481;63.91114670244474;65.76172304643183
64.9153944745558;63.91114670244474;65.76172304643183
64.87904477378481;63.91114670244474;65.72450880532512
65.09769416337826;63.91114670244474;65.76172304643183
64.98820385732819;63.91114670244474;65.79897594663657
64.98820385732819;63.840466165860846;65.76172304643183
64.98820385732819;63.94653847349656;65.76172304643183
64.87904477378481;64.05292073027937;65.72450880532512
65.09769416337826;63.94653847349656;65.76172304643183
64.98820385732819;63.840466165860846;65.72450880532512
64.98820385732819;63.94653847349656;65.79897594663657
64.98820385732819;63.91114670244474;65.76172304643183
64.9153944745558;63.91114670244474;65.76172304643183
64.98820385732819;63.94653847349656;65.76172304643183
64.9517808074117;63.94653847349656;65.87359809141151
64.9153944745558;64.05292073027937;65.76172304643183
64.98820385732819;63.91114670244474;65.72450880532512
64.98820385732819;63.981964683178035;65.76172304643183
64.98820385732819;63.91114670244474;65.76172304643183
64.98820385732819;63.94653847349656;65.76172304643183
64.98820385732819;63.94653847349656;65.76172304643183
64.87904477378481;63.94653847349656;65.87359809141151
64.98820385732819;63.94653847349656;65.76172304643183
64.98820385732819;63.94653847349656;65.76172304643183
64.98820385732819;63.91114670244474;65.76172304643183
64.98820385732819;63.94653847349656;65.76172304643183
64.87904477378481;64.15961504623982;65.76172304643183
64.98820385732819;63.94653847349656;65.79897594663657
64.98820385732819;63.94653847349656;65.87359809141151
64.98820385732819;63.91114670244474;65.87359809141151
64.98820385732819;64.08845072424452;65.76172304643183
64.9153944745558;63.981964683178035;65.76172304643183
65.06116044963801;63.94653847349656;65.76172304643183
64.98820385732819;63.94653847349656;65.76172304643183
64.98820385732819;63.91114670244474;65.87359809141151
64.9517808074117;63.94653847349656;65.68733313193178
64.9517808074117;63.91114670244474;65.76172304643183
64.9153944745558;63.94653847349656;65.76172304643183
64.9153944745558;63.94653847349656;65.76172304643183
64.98820385732819;63.94653847349656;65.76172304643183
65.06116044963801;63.981964683178035;65.72450880532512
65.06116044963801;63.981964683178035;65.87359809141151
64.9517808074117;63.94653847349656;65.76172304643183
65.09769416337826;63.981964683178035;65.76172304643183
64.98820385732819;63.91114670244474;65.76172304643183
65.06116044963801;63.981964683178035;65.76172304643183
65.09769416337826;63.94653847349656;65.79897594663657
64.9517808074117;63.981964683178035;65.76172304643183
65.09769416337826;63.981964683178035;65.76172304643183
65.06116044963801;63.981964683178035;65.76172304643183
65.06116044963801;63.981964683178035;65.76172304643183
65.06116044963801;63.981964683178035;65.76172304643183
64.98820385732819;63.981964683178035;65.76172304643183
65.09769416337826;63.981964683178035;65.87359809141151
65.06116044963801;63.981964683178035;65.79897594663657
65.06116044963801;63.91114670244474;65.79897594663657
65.09769416337826;63.981964683178035;65.76172304643183
65.06116044963801;63.981964683178035;65.76172304643183
64.9517808074117;63.91114670244474;65.76172304643183
64.9517808074117;63.91114670244474;65.76172304643183
65.09769416337826;63.981964683178035;65.76172304643183
64.98820385732819;63.981964683178035;65.79897594663657
65.09769416337826;63.981964683178035;65.76172304643183
64.9517808074117;63.981964683178035;65.76172304643183
65.09769416337826;64.08845072424452;65.79897594663657
65.09769416337826;63.94653847349656;65.72450880532512
65.13426493687558;63.981964683178035;65.87359809141151
65.09769416337826;63.981964683178035;65.76172304643183
64.9517808074117;63.981964683178035;65.76172304643183
65.09769416337826;63.981964683178035;65.76172304643183
64.9517808074117;63.981964683178035;65.79897594663657
65.09769416337826;63.94653847349656;65.87359809141151
65.09769416337826;63.94653847349656;65.87359809141151
64.9517808074117;63.981964683178035;65.76172304643183
65.09769416337826;63.94653847349656;65.76172304643183
64.9517808074117;63.91114670244474;65.76172304643183
65.06116044963801;64.05292073027937;65.76172304643183
64.9517808074117;63.94653847349656;65.76172304643183
64.9517808074117;63.94653847349656;65.87359809141151
65.09769416337826;63.91114670244474;65.76172304643183
65.09769416337826;63.94653847349656;65.79897594663657
65.09769416337826;63.94653847349656;65.79897594663657
64.9517808074117;63.91114670244474;65.79897594663657
65.09769416337826;63.94653847349656;65.76172304643183
65.06116044963801;63.94653847349656;65.79897594663657
65.06116044963801;63.94653847349656;65.79897594663657
65.09769416337826;63.981964683178035;65.79897594663657
64.9517808074117;63.91114670244474;65.87359809141151
65.09769416337826;63.94653847349656;65.79897594663657
65.09769416337826;63.94653847349656;65.76172304643183
65.09769416337826;64.08845072424452;65.76172304643183
65.09769416337826;63.94653847349656;65.79897594663657
64.98820385732819;63.94653847349656;65.76172304643183
65.09769416337826;63.981964683178035;65.76172304643183
64.9517808074117;63.94653847349656;65.79897594663657
65.09769416337826;63.981964683178035;65.87359809141151
65.09769416337826;63.981964683178035;65.87359809141151
65.09769416337826;63.981964683178035;65.76172304643183
65.06116044963801;63.981964683178035;65.79897594663657
65.09769416337826;63.981964683178035;65.79897594663657
65.09769416337826;63.91114670244474;65.79897594663657
65.06116044963801;63.981964683178035;65.79897594663657
65.09769416337826;63.981964683178035;65.87359809141151
65.06116044963801;63.981964683178035;65.79897594663657
65.09769416337826;63.94653847349656;65.91096752028818
64.9517808074117;63.94653847349656;65.79897594663657
64.98820385732819;63.981964683178035;65.98582355411207
65.13426493687558;64.05292073027937;65.79897594663657
65.09769416337826;63.981964683178035;65.87359809141151
65.09769416337826;64.08845072424452;65.79897594663657
64.9517808074117;63.981964683178035;65.79897594663657
65.09769416337826;63.981964683178035;65.79897594663657
64.98820385732819;63.981964683178035;65.79897594663657
65.09769416337826;63.981964683178035;65.91096752028818
65.06116044963801;64.26662355165115;65.87359809141151
65.09769416337826;64.05292073027937;65.79897594663657
65.13426493687558;64.08845072424452;65.79897594663657
65.06116044963801;64.05292073027937;65.91096752028818
65.06116044963801;63.981964683178035;65.87359809141151
64.98820385732819;64.05292073027937;65.87359809141151
65.13426493687558;64.08845072424452;65.87359809141151
65.13426493687558;64.08845072424452;65.79897594663657
65.13426493687558;64.08845072424452;66.06083644379743
65.13426493687558;63.94653847349656;65.87359809141151
65.13426493687558;64.08845072424452;65.91096752028818
65.13426493687558;63.981964683178035;65.91096752028818
65.06116044963801;64.08845072424452;65.87359809141151
65.13426493687558;64.08845072424452;65.87359809141151
65.13426493687558;64.08845072424452;65.79897594663657
64.98820385732819;64.08845072424452;65.87359809141151
65.13426493687558;64.12401546993203;65.87359809141151
65.06116044963801;64.08845072424452;65.87359809141151
65.13426493687558;64.05292073027937;65.94837597687831
65.13426493687558;64.08845072424452;65.87359809141151
65.13426493687558;64.12401546993203;65.91096752028818
65.13426493687558;64.08845072424452;65.79897594663657
64.98820385732819;64.08845072424452;65.79897594663657
65.06116044963801;64.08845072424452;65.91096752028818
65.06116044963801;64.12401546993203;65.87359809141151
65.06116044963801;64.08845072424452;65.94837597687831
65.13426493687558;64.08845072424452;65.87359809141151
65.13426493687558;64.05292073027937;65.91096752028818
65.13426493687558;64.15961504623982;65.76172304643183
64.9517808074117;64.08845072424452;65.87359809141151
65.13426493687558;64.12401546993203;65.87359809141151
65.13426493687558;64.12401546993203;65.79897594663657
65.09769416337826;64.12401546993203;65.87359809141151
64.98820385732819;64.08845072424452;65.87359809141151
65.13426493687558;64.12401546993203;65.91096752028818
65.13426493687558;64.08845072424452;65.87359809141151
65.13426493687558;64.08845072424452;65.91096752028818
65.09769416337826;64.08845072424452;65.79897594663657
64.98820385732819;64.12401546993203;65.87359809141151
65.09769416337826;64.12401546993203;65.79897594663657
65.13426493687558;64.08845072424452;65.87359809141151
65.13426493687558;64.08845072424452;65.91096752028818
65.09769416337826;64.08845072424452;65.94837597687831
64.98820385732819;64.12401546993203;65.87359809141151
64.98820385732819;64.08845072424452;65.91096752028818
65.09769416337826;64.08845072424452;65.94837597687831
64.9153944745558;63.981964683178035;65.91096752028818
65.06116044963801;64.08845072424452;65.87359809141151
65.13426493687558;64.12401546993203;65.91096752028818
65.13426493687558;64.08845072424452;65.91096752028818
64.98820385732819;64.08845072424452;65.79897594663657
65.06116044963801;64.08845072424452;65.87359809141151
65.09769416337826;64.08845072424452;65.87359809141151
65.06116044963801;64.08845072424452;65.94837597687831
65.09769416337826;64.08845072424452;65.87359809141151
65.06116044963801;64.08845072424452;65.87359809141151
65.09769416337826;64.05292073027937;65.87359809141151
65.06116044963801;64.08845072424452;65.87359809141151
65.09769416337826;64.12401546993203;65.91096752028818
64.98820385732819;64.08845072424452;65.87359809141151
65.09769416337826;64.08845072424452;65.87359809141151
65.09769416337826;64.08845072424452;65.87359809141151
64.98820385732819;64.08845072424452;65.79897594663657
65.09769416337826;64.08845072424452;65.87359809141151
65.09769416337826;63.981964683178035;65.79897594663657
65.13426493687558;64.08845072424452;65.79897594663657
64.98820385732819;64.08845072424452;65.87359809141151
65.09769416337826;64.08845072424452;65.91096752028818
65.09769416337826;64.08845072424452;65.87359809141151
64.9517808074117;64.08845072424452;65.79897594663657
65.09769416337826;64.08845072424452;65.87359809141151
65.06116044963801;64.08845072424452;65.79897594663657
65.09769416337826;64.08845072424452;65.87359809141151
64.98820385732819;64.08845072424452;65.79897594663657
65.09769416337826;64.08845072424452;65.91096752028818
65.09769416337826;64.08845072424452;65.79897594663657
64.9517808074117;64.08845072424452;65.79897594663657
65.09769416337826;64.08845072424452;65.79897594663657
64.98820385732819;64.08845072424452;65.79897594663657
64.98820385732819;64.08845072424452;65.94837597687831
65.09769416337826;64.15961504623982;65.76172304643183
65.09769416337826;63.981964683178035;65.79897594663657
64.98820385732819;64.05292073027937;65.79897594663657
65.09769416337826;64.08845072424452;65.79897594663657
65.13426493687558;64.08845072424452;65.79897594663657
64.98820385732819;64.08845072424452;65.79897594663657
65.06116044963801;64.08845072424452;65.79897594663657
65.09769416337826;64.08845072424452;65.79897594663657
65.13426493687558;63.94653847349656;65.79897594663657
64.98820385732819;64.08845072424452;65.79897594663657
65.13426493687558;64.08845072424452;65.87359809141151
65.09769416337826;64.08845072424452;65.87359809141151
65.13426493687558;63.94653847349656;65.87359809141151
65.09769416337826;64.08845072424452;65.91096752028818
64.98820385732819;64.08845072424452;65.87359809141151
65.13426493687558;63.94653847349656;65.91096752028818
64.98820385732819;64.08845072424452;65.79897594663657
65.09769416337826;64.08845072424452;65.91096752028818
65.13426493687558;64.12401546993203;65.79897594663657
65.13426493687558;63.94653847349656;65.79897594663657
64.9153944745558;64.08845072424452;65.79897594663657
64.98820385732819;64.08845072424452;65.79897594663657
65.09769416337826;64.05292073027937;65.79897594663657
64.98820385732819;64.08845072424452;65.76172304643183
65.13426493687558;64.08845072424452;65.79897594663657
65.13426493687558;64.08845072424452;65.79897594663657
65.09769416337826;64.08845072424452;65.79897594663657
65.09769416337826;64.15961504623982;65.79897594663657
65.13426493687558;64.12401546993203;65.79897594663657
65.09769416337826;64.08845072424452;65.79897594663657
64.98820385732819;64.08845072424452;65.79897594663657
65.13426493687558;63.981964683178035;65.87359809141151
65.13426493687558;64.08845072424452;65.91096752028818
65.06116044963801;64.08845072424452;65.79897594663657
65.09769416337826;64.08845072424452;65.79897594663657
64.9153944745558;64.08845072424452;65.79897594663657
65.06116044963801;64.08845072424452;65.79897594663657
65.06116044963801;64.08845072424452;65.79897594663657
65.13426493687558;64.08845072424452;65.87359809141151
65.13426493687558;64.08845072424452;65.79897594663657
65.09769416337826;64.08845072424452;65.79897594663657
65.13426493687558;64.08845072424452;65.91096752028818
65.13426493687558;64.08845072424452;65.79897594663657
65.13426493687558;63.981964683178035;65.79897594663657
64.98820385732819;63.94653847349656;65.79897594663657
65.13426493687558;64.12401546993203;65.91096752028818
65.13426493687558;64.08845072424452;65.79897594663657
65.06116044963801;64.08845072424452;65.79897594663657
65.13426493687558;64.08845072424452;65.79897594663657
65.13426493687558;64.12401546993203;65.79897594663657
65.13426493687558;63.981964683178035;65.91096752028818
65.13426493687558;64.08845072424452;65.79897594663657
65.13426493687558;63.94653847349656;65.79897594663657
65.17087285650854;63.981964683178035;65.79897594663657
65.06116044963801;64.08845072424452;65.79897594663657
65.13426493687558;64.08845072424452;65.79897594663657
65.06116044963801;64.08845072424452;65.79897594663657
65.13426493687558;63.94653847349656;65.79897594663657
65.06116044963801;64.08845072424452;65.79897594663657
65.13426493687558;64.08845072424452;65.79897594663657
65.17087285650854;64.08845072424452;65.79897594663657
65.06116044963801;64.08845072424452;65.79897594663657
65.17087285650854;64.12401546993203;65.79897594663657
65.06116044963801;64.12401546993203;65.87359809141151
65.17087285650854;64.05292073027937;65.91096752028818
65.17087285650854;64.12401546993203;65.87359809141151
65.06116044963801;64.12401546993203;65.87359809141151
65.17087285650854;64.15961504623982;65.87359809141151
65.06116044963801;64.26662355165115;65.87359809141151
65.17087285650854;64.26662355165115;65.91096752028818
65.17087285650854;64.26662355165115;65.91096752028818
65.17087285650854;64.15961504623982;65.91096752028818
65.17087285650854;64.26662355165115;65.91096752028818
65.24420048111841;64.33813816621307;65.91096752028818
65.28092036027874;64.33813816621307;65.94837597687831
65.13426493687558;64.33813816621307;65.98582355411207
65.09769416337826;64.44567511045159;65.91096752028818
65.24420048111841;64.44567511045159;65.94837597687831
65.24420048111841;64.33813816621307;66.06083644379743
65.24420048111841;64.44567511045159;65.94837597687831
65.13426493687558;64.44567511045159;66.06083644379743
65.24420048111841;64.48159175468965;65.94837597687831
65.09769416337826;64.48159175468965;65.98582355411207
65.28092036027874;64.51754403256746;66.09840194368081
65.24420048111841;64.58955581642647;65.98582355411207
65.24420048111841;64.553532025815;65.98582355411207
65.24420048111841;64.66171111904538;65.98582355411207
65.24420048111841;64.553532025815;65.98582355411207
65.24420048111841;64.6978427963719;66.06083644379743
65.13426493687558;64.6978427963719;66.09840194368081
65.3176777339441;64.73401060170318;66.09840194368081
65.17087285650854;64.77021461837086;66.13600693907398
65.28092036027874;64.77021461837086;66.06083644379743
65.17087285650854;64.84273162039989;66.09840194368081
65.28092036027874;64.84273162039989;66.06083644379743
65.28092036027874;64.84273162039989;66.09840194368081
65.3176777339441;64.9517808074117;66.09840194368081
65.3176777339441;64.9517808074117;66.09840194368081
65.17087285650854;64.9517808074117;66.17365152448707
65.17087285650854;65.06116044963801;66.09840194368081
65.3176777339441;65.06116044963801;66.13600693907398
65.3176777339441;64.87904477378481;66.21133579475054
65.3176777339441;65.13426493687558;66.13600693907398
65.24420048111841;65.13426493687558;66.17365152448707
65.3176777339441;65.17087285650854;66.13600693907398
65.17087285650854;65.17087285650854;66.21133579475054
65.39130531633009;65.24420048111841;66.17365152448707
65.24420048111841;65.24420048111841;66.28682377076098
65.24420048111841;65.3176777339441;66.28682377076098
65.3176777339441;65.24420048111841;66.17365152448707
65.35447268992692;65.3176777339441;66.17365152448707
65.3176777339441;65.35447268992692;66.21133579475054
65.3176777339441;65.39130531633009;66.28682377076098
65.3176777339441;65.35447268992692;66.21133579475054
65.24420048111841;65.46508393426944;66.21133579475054
65.24420048111841;65.50203010347565;66.28682377076098
65.3176777339441;65.53901429844484;66.28682377076098
65.3176777339441;65.53901429844484;66.28682377076098
65.3176777339441;65.53901429844484;66.28682377076098
65.3176777339441;65.53901429844484;66.40035576049524
65.35447268992692;65.57603660875196;66.28682377076098
65.24420048111841;65.68733313193178;66.28682377076098
65.35447268992692;65.68733313193178;66.32462766778343
65.35447268992692;65.68733313193178;66.21133579475054
65.24420048111841;65.68733313193178;66.40035576049524
65.35447268992692;65.76172304643183;66.40035576049524
65.39130531633009;65.76172304643183;66.40035576049524
65.35447268992692;65.76172304643183;66.32462766778343
65.3176777339441;65.76172304643183;66.3624716322102
65.35447268992692;65.76172304643183;66.32462766778343
65.39130531633009;65.79897594663657;66.40035576049524
65.24420048111841;65.79897594663657;66.32462766778343
65.35447268992692;65.87359809141151;66.40035576049524
65.35447268992692;65.76172304643183;66.32462766778343
65.35447268992692;65.87359809141151;66.32462766778343
65.24420048111841;65.87359809141151;66.3624716322102
65.24420048111841;65.87359809141151;66.40035576049524
65.39130531633009;65.79897594663657;66.40035576049524
65.3176777339441;65.87359809141151;66.32462766778343
65.39130531633009;65.91096752028818;66.32462766778343
65.39130531633009;65.79897594663657;66.40035576049524
65.3176777339441;65.87359809141151;66.3624716322102
65.39130531633009;65.87359809141151;66.40035576049524
65.39130531633009;65.87359809141151;66.32462766778343
65.39130531633009;65.87359809141151;66.32462766778343
65.24420048111841;65.87359809141151;66.21133579475054
65.39130531633009;65.87359809141151;66.3624716322102
65.24420048111841;65.87359809141151;66.40035576049524
65.39130531633009;65.87359809141151;66.32462766778343
65.35447268992692;65.87359809141151;66.40035576049524
65.39130531633009;65.87359809141151;66.32462766778343
